4	61	1
4	40	1
4	94	1
4	28	1
4	66	1
4	19	1
4	75	1
4	92	1
4	50	1
4	97	1
4	11	1
4	67	1
4	56	1
4	26	1
4	45	1
4	90	1
4	73	1
5	27	1
5	92	1
5	23	1
5	29	1
5	75	1
5	65	1
5	66	1
5	61	1
5	59	1
5	91	1
5	63	1
5	35	1
5	34	1
5	21	1
5	9	1
5	40	1
5	81	1
5	28	1
5	82	1
5	10	1
5	16	1
5	85	1
5	44	1
5	31	1
5	99	1
5	95	1
5	56	1
5	78	1
5	76	1
5	86	1
5	13	1
5	33	1
5	62	1
5	25	1
5	30	1
5	49	1
5	54	1
5	88	1
5	72	1
5	97	1
5	74	1
5	67	1
5	50	1
5	51	1
5	22	1
6	70	1
6	69	1
6	59	1
6	97	1
6	48	1
6	63	1
6	90	1
6	23	1
6	65	1
6	73	1
6	45	1
6	24	1
6	16	1
6	43	1
6	84	1
6	79	1
6	72	1
6	36	1
6	71	1
6	94	1
6	82	1
6	37	1
6	13	1
6	21	1
6	91	1
6	40	1
6	42	1
6	10	1
6	11	1
6	64	1
6	20	1
6	93	1
6	7	1
6	46	1
6	74	1
6	39	1
6	32	1
6	68	1
6	22	1
6	75	1
6	31	1
6	85	1
6	18	1
6	26	1
6	88	1
7	86	1
7	66	1
7	22	1
7	42	1
7	94	1
7	10	1
7	11	1
7	27	1
7	40	1
7	54	1
7	32	1
7	84	1
7	50	1
7	26	1
7	90	1
7	95	1
7	44	1
7	91	1
7	59	1
7	17	1
7	39	1
7	48	1
7	74	1
7	67	1
7	63	1
7	69	1
7	23	1
7	53	1
7	49	1
7	33	1
7	81	1
7	37	1
7	79	1
7	99	1
7	72	1
7	19	1
8	38	1
8	85	1
8	52	1
8	69	1
8	47	1
8	82	1
8	66	1
8	14	1
8	65	1
8	9	1
8	43	1
8	74	1
8	94	1
8	39	1
8	29	1
8	89	1
8	88	1
8	58	1
8	53	1
8	60	1
8	72	1
8	25	1
8	35	1
8	86	1
8	42	1
8	51	1
8	73	1
8	77	1
8	37	1
8	59	1
8	83	1
9	27	1
9	86	1
9	72	1
9	48	1
9	18	1
9	16	1
9	19	1
9	50	1
9	88	1
9	67	1
9	36	1
9	81	1
9	98	1
9	94	1
9	34	1
9	39	1
9	90	1
9	52	1
9	23	1
9	12	1
9	89	1
9	61	1
9	42	1
9	64	1
9	53	1
9	62	1
9	13	1
9	10	1
9	37	1
9	31	1
9	38	1
9	54	1
9	75	1
9	85	1
9	14	1
9	70	1
9	29	1
9	45	1
10	22	1
10	33	1
10	97	1
10	82	1
10	23	1
10	30	1
10	19	1
10	70	1
10	75	1
10	21	1
10	80	1
10	56	1
10	59	1
10	32	1
10	36	1
10	15	1
10	89	1
10	41	1
10	18	1
10	50	1
10	88	1
10	73	1
10	57	1
10	58	1
10	34	1
10	38	1
10	77	1
10	92	1
10	24	1
10	71	1
10	37	1
10	27	1
10	81	1
10	64	1
10	53	1
10	99	1
10	40	1
10	98	1
10	55	1
11	95	1
11	23	1
11	97	1
11	44	1
11	35	1
11	18	1
11	12	1
11	88	1
11	31	1
11	94	1
11	38	1
11	66	1
11	36	1
11	90	1
11	93	1
11	20	1
11	58	1
11	45	1
11	77	1
11	48	1
11	53	1
11	52	1
11	21	1
11	75	1
11	55	1
11	17	1
11	74	1
11	51	1
11	62	1
11	41	1
11	84	1
11	65	1
11	16	1
11	99	1
11	57	1
11	22	1
12	74	1
12	33	1
12	81	1
12	17	1
12	66	1
12	58	1
12	38	1
12	55	1
12	41	1
12	45	1
12	52	1
12	37	1
12	96	1
12	94	1
12	18	1
12	26	1
12	87	1
12	43	1
12	44	1
12	93	1
12	62	1
12	59	1
12	61	1
12	98	1
12	69	1
12	53	1
12	65	1
12	56	1
12	68	1
12	64	1
12	91	1
12	85	1
12	24	1
12	31	1
12	88	1
12	32	1
12	71	1
12	72	1
12	86	1
12	42	1
12	57	1
13	47	1
13	21	1
13	88	1
13	49	1
13	71	1
13	50	1
13	60	1
13	77	1
13	73	1
13	39	1
13	33	1
13	27	1
13	20	1
13	35	1
13	51	1
13	83	1
13	86	1
13	81	1
13	64	1
13	54	1
13	84	1
13	24	1
13	87	1
13	34	1
13	26	1
13	22	1
13	55	1
13	93	1
13	72	1
13	37	1
13	67	1
13	58	1
13	59	1
13	95	1
13	43	1
13	45	1
13	53	1
13	16	1
13	28	1
13	94	1
13	44	1
13	18	1
14	72	1
14	68	1
14	50	1
14	74	1
14	64	1
14	25	1
14	79	1
14	71	1
14	97	1
14	83	1
14	44	1
14	62	1
14	86	1
14	56	1
14	30	1
14	31	1
14	32	1
14	60	1
14	57	1
14	92	1
14	85	1
14	54	1
14	34	1
14	80	1
14	51	1
14	46	1
14	89	1
14	61	1
14	29	1
14	45	1
14	41	1
15	94	1
15	95	1
15	99	1
15	57	1
15	61	1
15	50	1
15	43	1
15	83	1
15	41	1
15	23	1
15	64	1
15	74	1
15	93	1
15	40	1
15	53	1
15	27	1
15	65	1
15	73	1
15	17	1
15	52	1
15	22	1
15	88	1
15	82	1
15	62	1
15	35	1
15	60	1
15	92	1
15	30	1
15	81	1
15	72	1
15	75	1
15	38	1
15	58	1
15	31	1
15	19	1
16	18	1
16	74	1
16	36	1
16	73	1
16	78	1
16	63	1
16	30	1
16	80	1
16	29	1
16	76	1
16	23	1
16	35	1
16	68	1
16	46	1
16	70	1
16	75	1
16	61	1
16	24	1
16	20	1
16	57	1
16	33	1
16	55	1
16	95	1
16	34	1
16	45	1
16	50	1
16	26	1
16	43	1
16	92	1
16	96	1
16	97	1
16	84	1
16	65	1
16	19	1
16	48	1
16	99	1
16	85	1
16	38	1
16	86	1
16	88	1
16	93	1
16	89	1
16	32	1
17	81	1
17	66	1
17	25	1
17	95	1
17	80	1
17	87	1
17	43	1
17	71	1
17	65	1
17	45	1
17	84	1
17	56	1
17	23	1
17	59	1
17	46	1
17	19	1
17	35	1
17	60	1
17	85	1
17	24	1
17	41	1
17	69	1
17	40	1
17	53	1
17	34	1
17	26	1
17	99	1
17	79	1
17	30	1
17	89	1
17	31	1
17	27	1
17	96	1
17	78	1
17	72	1
17	90	1
17	52	1
17	68	1
17	88	1
17	42	1
17	55	1
17	94	1
18	89	1
18	67	1
18	27	1
18	75	1
18	45	1
18	38	1
18	73	1
18	31	1
18	28	1
18	95	1
18	63	1
18	71	1
18	84	1
18	74	1
18	51	1
18	26	1
18	76	1
18	87	1
18	82	1
18	50	1
18	22	1
18	21	1
18	42	1
18	93	1
18	48	1
18	66	1
19	73	1
19	32	1
19	21	1
19	48	1
19	72	1
19	66	1
19	56	1
19	59	1
19	40	1
19	84	1
19	65	1
19	20	1
19	34	1
19	38	1
19	51	1
19	31	1
19	30	1
19	52	1
19	23	1
19	60	1
19	46	1
19	53	1
19	71	1
19	28	1
19	86	1
19	62	1
19	85	1
19	94	1
19	80	1
19	67	1
19	89	1
19	55	1
19	26	1
19	49	1
19	22	1
19	57	1
19	44	1
20	34	1
20	72	1
20	37	1
20	64	1
20	40	1
20	71	1
20	52	1
20	30	1
20	66	1
20	80	1
20	26	1
20	55	1
20	98	1
20	96	1
20	83	1
20	49	1
20	92	1
20	47	1
20	39	1
20	38	1
20	99	1
20	62	1
20	54	1
20	35	1
20	69	1
20	87	1
20	82	1
20	70	1
20	63	1
20	58	1
20	27	1
20	25	1
20	74	1
21	28	1
21	56	1
21	95	1
21	90	1
21	24	1
21	43	1
21	23	1
21	46	1
21	81	1
21	38	1
21	60	1
21	36	1
21	85	1
21	55	1
21	26	1
21	89	1
21	92	1
21	51	1
21	42	1
21	71	1
21	27	1
21	65	1
21	50	1
21	91	1
21	52	1
21	67	1
21	44	1
21	34	1
21	86	1
21	31	1
21	69	1
21	41	1
21	83	1
21	49	1
21	66	1
21	70	1
21	93	1
21	79	1
22	74	1
22	89	1
22	37	1
22	23	1
22	72	1
22	27	1
22	77	1
22	48	1
22	73	1
22	35	1
22	83	1
22	90	1
22	75	1
22	64	1
22	60	1
22	85	1
22	42	1
22	40	1
22	78	1
22	29	1
22	67	1
22	33	1
22	44	1
22	30	1
22	80	1
22	38	1
22	84	1
22	28	1
22	25	1
22	58	1
22	45	1
22	79	1
22	99	1
22	82	1
23	61	1
23	37	1
23	71	1
23	68	1
23	45	1
23	82	1
23	92	1
23	40	1
23	81	1
23	29	1
23	93	1
23	34	1
23	52	1
23	75	1
23	27	1
23	97	1
23	58	1
23	64	1
23	53	1
23	63	1
23	39	1
23	60	1
23	89	1
23	57	1
23	48	1
23	50	1
23	74	1
23	31	1
23	62	1
23	36	1
23	73	1
23	49	1
23	84	1
23	99	1
23	30	1
23	95	1
23	26	1
23	91	1
24	92	1
24	57	1
24	30	1
24	40	1
24	89	1
24	75	1
24	78	1
24	84	1
24	79	1
24	73	1
24	77	1
24	29	1
24	28	1
24	46	1
24	82	1
24	91	1
24	53	1
24	36	1
24	80	1
24	88	1
24	25	1
24	68	1
24	41	1
24	27	1
24	99	1
24	34	1
24	65	1
24	33	1
24	97	1
24	50	1
24	60	1
24	35	1
24	58	1
24	56	1
24	66	1
24	90	1
24	87	1
24	76	1
24	59	1
24	49	1
25	52	1
25	88	1
25	82	1
25	56	1
25	39	1
25	99	1
25	54	1
25	79	1
25	55	1
25	67	1
25	64	1
25	83	1
25	70	1
25	62	1
25	53	1
25	75	1
25	61	1
25	49	1
25	32	1
25	58	1
25	45	1
25	51	1
25	77	1
25	66	1
25	46	1
25	85	1
25	35	1
26	69	1
26	31	1
26	76	1
26	67	1
26	54	1
26	55	1
26	41	1
26	62	1
26	47	1
26	72	1
26	87	1
26	58	1
26	29	1
26	78	1
26	33	1
26	95	1
26	96	1
26	39	1
26	30	1
26	94	1
26	53	1
26	88	1
26	86	1
26	60	1
26	89	1
26	43	1
26	50	1
27	78	1
27	79	1
27	37	1
27	53	1
27	97	1
27	89	1
27	94	1
27	55	1
27	81	1
27	36	1
27	71	1
27	30	1
27	31	1
27	50	1
27	70	1
27	39	1
27	62	1
27	28	1
27	77	1
27	74	1
27	84	1
27	83	1
27	60	1
27	40	1
27	43	1
27	52	1
27	86	1
27	75	1
28	99	1
28	75	1
28	45	1
28	51	1
28	83	1
28	56	1
28	87	1
28	49	1
28	32	1
28	81	1
28	79	1
28	44	1
28	68	1
28	95	1
28	67	1
28	77	1
28	74	1
28	58	1
28	71	1
28	53	1
28	38	1
28	35	1
28	80	1
28	55	1
28	64	1
28	85	1
28	50	1
28	34	1
28	76	1
28	36	1
28	93	1
29	46	1
29	50	1
29	41	1
29	68	1
29	76	1
29	66	1
29	51	1
29	35	1
29	98	1
29	82	1
29	62	1
29	43	1
29	71	1
29	57	1
29	56	1
29	88	1
29	92	1
29	47	1
29	33	1
29	67	1
29	34	1
29	58	1
29	36	1
29	59	1
29	84	1
29	78	1
29	94	1
29	54	1
30	33	1
30	93	1
30	95	1
30	77	1
30	65	1
30	68	1
30	88	1
30	56	1
30	92	1
30	72	1
30	64	1
30	55	1
30	94	1
30	34	1
30	31	1
30	42	1
30	99	1
30	86	1
30	87	1
30	40	1
30	89	1
30	75	1
30	70	1
30	63	1
30	44	1
30	90	1
30	41	1
30	97	1
30	62	1
30	96	1
30	84	1
31	42	1
31	44	1
31	33	1
31	75	1
31	55	1
31	96	1
31	90	1
31	78	1
31	43	1
31	66	1
31	53	1
31	70	1
31	40	1
31	76	1
31	69	1
31	58	1
31	94	1
31	71	1
31	97	1
31	63	1
31	65	1
31	32	1
31	62	1
31	99	1
32	85	1
32	40	1
32	62	1
32	86	1
32	38	1
32	52	1
32	35	1
32	90	1
32	92	1
32	34	1
32	50	1
32	37	1
32	70	1
32	58	1
32	44	1
32	42	1
32	64	1
32	80	1
32	93	1
32	36	1
32	47	1
32	48	1
32	33	1
32	73	1
32	51	1
32	96	1
32	66	1
32	87	1
33	96	1
33	93	1
33	34	1
33	95	1
33	47	1
33	68	1
33	80	1
33	76	1
33	40	1
33	35	1
33	57	1
33	74	1
33	69	1
33	58	1
33	65	1
33	41	1
33	54	1
33	81	1
33	63	1
33	39	1
33	48	1
34	83	1
34	87	1
34	96	1
34	60	1
34	51	1
34	72	1
34	67	1
34	81	1
34	94	1
34	89	1
34	46	1
34	99	1
34	80	1
34	65	1
34	43	1
34	84	1
34	95	1
34	42	1
34	73	1
34	91	1
34	45	1
34	93	1
34	69	1
34	37	1
34	70	1
34	36	1
34	40	1
34	68	1
34	77	1
34	52	1
34	61	1
34	98	1
35	51	1
35	74	1
35	82	1
35	91	1
35	81	1
35	92	1
35	72	1
35	40	1
35	98	1
35	78	1
35	46	1
35	58	1
35	61	1
35	76	1
35	48	1
35	52	1
35	70	1
35	73	1
35	62	1
35	71	1
35	99	1
35	95	1
35	63	1
35	42	1
35	43	1
35	54	1
35	80	1
35	39	1
35	94	1
35	89	1
35	97	1
36	43	1
36	50	1
36	88	1
36	84	1
36	55	1
36	57	1
36	99	1
36	53	1
36	66	1
36	42	1
36	86	1
36	75	1
36	68	1
36	67	1
36	46	1
36	40	1
36	56	1
36	39	1
36	45	1
36	78	1
36	97	1
36	58	1
37	76	1
37	51	1
37	62	1
37	71	1
37	58	1
37	56	1
37	60	1
37	96	1
37	47	1
37	94	1
37	74	1
37	92	1
37	67	1
37	72	1
37	83	1
37	85	1
37	59	1
37	87	1
37	73	1
37	95	1
37	88	1
37	45	1
37	79	1
37	90	1
37	84	1
37	75	1
37	99	1
37	49	1
37	50	1
37	98	1
37	61	1
37	89	1
37	44	1
37	77	1
37	65	1
37	82	1
38	77	1
38	86	1
38	72	1
38	84	1
38	98	1
38	69	1
38	97	1
38	66	1
38	78	1
38	43	1
38	81	1
38	85	1
38	52	1
38	94	1
38	76	1
38	53	1
38	92	1
38	56	1
38	74	1
38	91	1
38	67	1
38	58	1
38	89	1
38	40	1
39	40	1
39	95	1
39	94	1
39	56	1
39	75	1
39	74	1
39	51	1
39	87	1
39	98	1
39	45	1
39	59	1
39	92	1
39	55	1
39	76	1
39	84	1
39	82	1
39	47	1
39	65	1
39	62	1
39	48	1
39	46	1
39	52	1
39	80	1
39	60	1
39	69	1
39	61	1
39	43	1
39	58	1
39	49	1
39	64	1
39	89	1
40	68	1
40	70	1
40	81	1
40	89	1
40	51	1
40	98	1
40	59	1
40	66	1
40	69	1
40	79	1
40	74	1
40	63	1
40	64	1
40	46	1
40	60	1
40	72	1
40	83	1
40	86	1
40	48	1
40	73	1
40	52	1
40	80	1
40	90	1
40	99	1
40	65	1
40	45	1
40	62	1
40	93	1
41	96	1
41	56	1
41	68	1
41	73	1
41	90	1
41	81	1
41	58	1
41	50	1
41	83	1
41	82	1
41	51	1
41	48	1
41	45	1
41	85	1
41	99	1
41	88	1
41	91	1
41	70	1
41	71	1
41	42	1
41	80	1
41	43	1
41	92	1
41	89	1
41	47	1
41	57	1
41	77	1
42	46	1
42	74	1
42	89	1
42	92	1
42	61	1
42	63	1
42	76	1
42	72	1
42	95	1
42	87	1
42	55	1
42	90	1
42	66	1
42	51	1
42	84	1
42	86	1
42	96	1
42	49	1
42	93	1
42	48	1
42	58	1
42	54	1
42	43	1
42	69	1
43	60	1
43	63	1
43	51	1
43	72	1
43	77	1
43	96	1
43	88	1
43	66	1
43	85	1
43	68	1
43	44	1
43	54	1
43	53	1
43	45	1
43	70	1
43	58	1
43	62	1
43	99	1
44	50	1
44	76	1
44	63	1
44	81	1
44	94	1
44	71	1
44	99	1
44	92	1
44	93	1
44	59	1
44	66	1
44	49	1
44	67	1
44	98	1
44	47	1
44	61	1
44	78	1
44	85	1
44	83	1
44	91	1
44	52	1
44	45	1
44	75	1
44	57	1
44	70	1
45	51	1
45	62	1
45	66	1
45	67	1
45	60	1
45	87	1
45	99	1
45	70	1
45	71	1
45	47	1
45	88	1
45	53	1
45	91	1
45	55	1
45	85	1
45	61	1
46	72	1
46	50	1
46	70	1
46	49	1
46	75	1
46	62	1
46	77	1
46	92	1
46	57	1
46	63	1
46	84	1
46	55	1
46	69	1
46	94	1
46	76	1
46	65	1
46	53	1
46	81	1
46	79	1
46	71	1
47	79	1
47	86	1
47	81	1
47	99	1
47	72	1
47	93	1
47	94	1
47	55	1
47	97	1
47	63	1
47	87	1
47	52	1
47	78	1
47	80	1
47	76	1
47	88	1
47	66	1
47	84	1
47	48	1
47	50	1
47	73	1
47	57	1
48	69	1
48	62	1
48	87	1
48	77	1
48	72	1
48	91	1
48	50	1
48	68	1
48	80	1
48	97	1
48	66	1
48	51	1
48	74	1
48	61	1
48	73	1
48	79	1
48	78	1
48	55	1
48	88	1
48	92	1
48	75	1
48	83	1
48	98	1
49	84	1
49	90	1
49	62	1
49	79	1
49	97	1
49	95	1
49	56	1
49	87	1
49	91	1
49	93	1
49	73	1
49	67	1
49	54	1
49	94	1
49	69	1
49	51	1
49	55	1
49	99	1
49	78	1
49	65	1
49	61	1
49	92	1
50	76	1
50	72	1
50	80	1
50	73	1
50	75	1
50	65	1
50	96	1
50	83	1
50	54	1
50	52	1
50	58	1
50	62	1
50	61	1
50	89	1
50	56	1
50	97	1
50	84	1
50	55	1
50	57	1
50	91	1
50	53	1
50	67	1
51	54	1
51	94	1
51	55	1
51	98	1
51	57	1
51	52	1
51	91	1
51	62	1
51	64	1
51	76	1
51	80	1
51	53	1
51	72	1
51	82	1
51	68	1
51	84	1
51	93	1
51	87	1
51	59	1
51	69	1
51	95	1
52	85	1
52	93	1
52	57	1
52	82	1
52	96	1
52	92	1
52	97	1
52	72	1
52	55	1
52	77	1
52	84	1
52	75	1
52	87	1
52	90	1
52	62	1
52	79	1
52	61	1
52	67	1
52	66	1
52	73	1
52	53	1
52	64	1
52	98	1
53	97	1
53	98	1
53	55	1
53	81	1
53	73	1
53	61	1
53	79	1
53	57	1
53	95	1
53	93	1
53	83	1
53	63	1
53	87	1
53	69	1
53	60	1
53	74	1
53	82	1
53	99	1
53	89	1
53	94	1
53	88	1
53	68	1
53	71	1
53	56	1
54	63	1
54	90	1
54	69	1
54	97	1
54	65	1
54	91	1
54	66	1
54	76	1
54	96	1
54	82	1
54	89	1
55	76	1
55	85	1
55	73	1
55	89	1
55	62	1
55	57	1
55	88	1
55	68	1
55	75	1
55	71	1
55	82	1
55	74	1
55	58	1
55	77	1
55	63	1
56	92	1
56	72	1
56	66	1
56	88	1
56	57	1
56	59	1
56	94	1
56	60	1
56	90	1
56	93	1
56	74	1
56	77	1
56	75	1
56	86	1
56	58	1
56	89	1
56	78	1
57	78	1
57	63	1
57	94	1
57	58	1
57	86	1
57	75	1
57	92	1
57	69	1
57	93	1
57	64	1
57	74	1
57	90	1
57	97	1
57	73	1
58	91	1
58	79	1
58	60	1
58	97	1
58	78	1
58	96	1
58	90	1
58	69	1
58	64	1
58	73	1
58	67	1
58	80	1
58	85	1
58	93	1
58	83	1
58	70	1
58	72	1
58	88	1
58	75	1
58	77	1
58	61	1
59	99	1
59	63	1
59	75	1
59	68	1
59	90	1
59	61	1
59	73	1
59	84	1
59	65	1
59	60	1
59	69	1
59	82	1
59	88	1
59	83	1
59	71	1
59	70	1
60	73	1
60	75	1
60	86	1
60	71	1
60	69	1
60	99	1
60	61	1
60	68	1
60	76	1
60	62	1
60	93	1
60	94	1
60	84	1
60	74	1
60	92	1
61	83	1
61	75	1
61	96	1
61	89	1
61	99	1
61	70	1
61	87	1
61	68	1
61	80	1
61	91	1
61	66	1
61	73	1
61	98	1
61	93	1
61	94	1
61	84	1
61	72	1
61	63	1
61	86	1
62	92	1
62	84	1
62	71	1
62	86	1
62	81	1
62	97	1
62	89	1
62	76	1
62	63	1
62	72	1
62	94	1
62	83	1
62	79	1
62	65	1
62	91	1
63	98	1
63	69	1
63	68	1
63	75	1
63	65	1
63	92	1
63	88	1
63	80	1
63	90	1
63	79	1
63	66	1
63	71	1
63	76	1
63	77	1
63	82	1
63	74	1
63	87	1
63	81	1
63	95	1
63	67	1
64	90	1
64	91	1
64	87	1
64	74	1
64	66	1
64	77	1
64	79	1
64	83	1
64	73	1
64	85	1
64	70	1
64	93	1
64	78	1
64	71	1
64	84	1
64	81	1
65	90	1
65	79	1
65	84	1
65	74	1
65	98	1
65	66	1
65	80	1
65	69	1
65	67	1
65	81	1
65	92	1
65	76	1
65	94	1
66	78	1
66	86	1
66	81	1
66	92	1
66	71	1
66	83	1
66	82	1
66	77	1
66	99	1
66	93	1
66	70	1
66	89	1
66	73	1
66	96	1
66	87	1
67	80	1
67	79	1
67	84	1
67	77	1
67	82	1
67	68	1
67	85	1
67	89	1
67	97	1
67	95	1
67	91	1
67	92	1
67	78	1
67	90	1
67	94	1
68	70	1
68	73	1
68	91	1
68	97	1
68	69	1
68	87	1
68	85	1
68	92	1
68	98	1
68	82	1
68	77	1
68	83	1
68	71	1
68	89	1
69	82	1
69	70	1
69	85	1
69	86	1
69	73	1
69	84	1
69	91	1
69	89	1
69	78	1
69	75	1
69	71	1
69	88	1
69	76	1
70	97	1
70	85	1
70	99	1
70	83	1
70	72	1
70	98	1
70	74	1
70	76	1
70	93	1
70	79	1
70	92	1
70	94	1
70	77	1
71	91	1
71	82	1
71	77	1
71	84	1
71	78	1
71	83	1
71	96	1
71	75	1
71	92	1
71	97	1
71	85	1
71	90	1
71	79	1
71	74	1
71	88	1
71	94	1
72	98	1
72	73	1
72	81	1
72	90	1
72	96	1
72	76	1
72	88	1
72	83	1
72	87	1
73	74	1
73	98	1
73	82	1
73	92	1
73	93	1
73	99	1
73	85	1
73	86	1
73	95	1
74	77	1
74	85	1
74	86	1
74	80	1
74	88	1
74	90	1
74	78	1
74	81	1
74	97	1
74	75	1
74	76	1
75	96	1
75	79	1
75	85	1
75	83	1
75	97	1
75	90	1
75	87	1
75	92	1
76	79	1
76	94	1
76	81	1
76	86	1
76	80	1
76	82	1
76	88	1
77	93	1
77	88	1
77	83	1
77	86	1
77	82	1
77	85	1
77	79	1
77	95	1
77	78	1
78	82	1
78	86	1
78	80	1
79	99	1
79	98	1
79	92	1
79	83	1
79	93	1
79	91	1
79	87	1
80	98	1
80	88	1
80	89	1
80	95	1
80	82	1
80	99	1
80	83	1
80	93	1
81	89	1
81	95	1
81	84	1
81	83	1
81	90	1
81	92	1
81	87	1
81	86	1
82	96	1
82	89	1
82	92	1
82	93	1
82	84	1
82	99	1
82	85	1
82	98	1
82	83	1
83	96	1
83	92	1
83	94	1
83	88	1
83	91	1
83	99	1
83	97	1
84	89	1
84	90	1
84	99	1
84	85	1
84	96	1
85	96	1
85	87	1
85	89	1
85	98	1
85	91	1
86	95	1
86	94	1
86	97	1
86	90	1
86	96	1
86	93	1
87	92	1
87	96	1
87	95	1
87	99	1
88	98	1
88	93	1
88	89	1
88	96	1
89	99	1
89	90	1
89	91	1
89	98	1
89	97	1
90	97	1
90	91	1
90	92	1
90	94	1
90	99	1
90	93	1
91	94	1
91	97	1
91	96	1
91	99	1
91	98	1
92	98	1
92	93	1
93	97	1
93	98	1
94	99	1
94	98	1
94	95	1
94	97	1
95	97	1
95	96	1
96	97	1
